done,name,n_reviews,sort_by,hl,url,google_id,n_reviews_max,dt_selection
0,Pousada Estrela do Mar,-1,most_relevant,pt-br,0x9c4ec10eacafd3:0x44da3bad31bdb611,0x9c4ec10eacafd3:0x44da3bad31bdb611,365,2024
0,Camping Pousada Lyrimar,-1,most_relevant,pt-br,0x94cc1dbc180e018f:0x2b1ee3d57cd4bad5,0x94cc1dbc180e018f:0x2b1ee3d57cd4bad5,365,2024
0,Hotel Nossotel,-1,most_relevant,pt-br,0x94c89c4aa576b30b:0xa5924652620019e3,0x94c89c4aa576b30b:0xa5924652620019e3,367,2024
0,Pousada Mirante Santo Antônio,-1,most_relevant,pt-br,0x9f2e78e60f50fb:0xcff213e2d7f48b83,0x9f2e78e60f50fb:0xcff213e2d7f48b83,368,2024
0,Pousada da Fazenda,-1,most_relevant,pt-br,0x94c92351beb2469d:0x63d3ec4d3306cca4,0x94c92351beb2469d:0x63d3ec4d3306cca4,369,2024
0,Hotel Valparaíso - Cruz das Almas-BA,-1,most_relevant,pt-br,0x715bd7951aa2791:0xf7f15549aa54ae4a,0x715bd7951aa2791:0xf7f15549aa54ae4a,369,2024
0,Cedro Hotel,-1,most_relevant,pt-br,0x9369f55b28799deb:0x111319e2d6882e81,0x9369f55b28799deb:0x111319e2d6882e81,370,2024
0,Hotel Crystal Suites,-1,most_relevant,pt-br,0x94a762f66a18652b:0xa8e5b5cf4ff4df4,0x94a762f66a18652b:0xa8e5b5cf4ff4df4,371,2024
0,Dumont Park Hotel,-1,most_relevant,pt-br,0x94bdad5019200337:0x8a8516250ebf1e9d,0x94bdad5019200337:0x8a8516250ebf1e9d,371,2024
0,Hotel Valenciano,-1,most_relevant,pt-br,0x99295185d9d4d7:0x67c970c5eb0be560,0x99295185d9d4d7:0x67c970c5eb0be560,371,2024
0,Ingá Palace Hotel,-1,most_relevant,pt-br,0x94eabc6249f57d83:0x1a84ba7c81811169,0x94eabc6249f57d83:0x1a84ba7c81811169,372,2024
0,Pousada Itacuruça Inn,-1,most_relevant,pt-br,0x9c0e63833543a5:0xf9e4d724cc7ffb5a,0x9c0e63833543a5:0xf9e4d724cc7ffb5a,372,2024
0,Eco Ribeira,-1,most_relevant,pt-br,0x9c4ec9d73b3f71:0xa6b8e4179858ac71,0x9c4ec9d73b3f71:0xa6b8e4179858ac71,374,2024
0,Hplus Premium Palmas,-1,most_relevant,pt-br,0x9324cb70f8a3a3a9:0x3320dca5b888d19c,0x9324cb70f8a3a3a9:0x3320dca5b888d19c,375,2024
0,Hotel Oásis de Patos - PB,-1,most_relevant,pt-br,0x7af6199661e7ddd:0xd50a533eb5504332,0x7af6199661e7ddd:0xd50a533eb5504332,377,2024
0,Marina Bella Eco Resort,-1,most_relevant,pt-br,0x94ceac3478b79aef:0xa2583f3efd291629,0x94ceac3478b79aef:0xa2583f3efd291629,380,2024
0,Pousada Solar das Palmeiras,-1,most_relevant,pt-br,0x94cea5fe63ae62c3:0x4307a8697123f5b4,0x94cea5fe63ae62c3:0x4307a8697123f5b4,380,2024
0,Hilton Hotel,-1,most_relevant,pt-br,0x93656edc8a183a07:0xa39255f883125941,0x93656edc8a183a07:0xa39255f883125941,381,2024
0,Hotel Paulista,-1,most_relevant,pt-br,0x94b7cdebffe3a7ef:0x17b8021c314d994,0x94b7cdebffe3a7ef:0x17b8021c314d994,386,2024
0,Vale Verde Palace Hotel,-1,most_relevant,pt-br,0x94c66bdd8e96a74f:0x31a3b1fb63cb6611,0x94c66bdd8e96a74f:0x31a3b1fb63cb6611,387,2024
0,Melquiades Hotel,-1,most_relevant,pt-br,0x7af6015477484af:0xcd60494351c92b6d,0x7af6015477484af:0xcd60494351c92b6d,387,2024
0,Felipe Hotel,-1,most_relevant,pt-br,0x7a7170b77acf2a1:0x1a7aef85b03c6e12,0x7a7170b77acf2a1:0x1a7aef85b03c6e12,388,2024
0,Hotel Catarina,-1,most_relevant,pt-br,0x94fa5dce4d16d831:0x58f41a02f3573053,0x94fa5dce4d16d831:0x58f41a02f3573053,388,2024
